"tstep","state","x","y","vx","vy","sx","sy","svx","svy","sax","say","sjx","sjy","fx","fy","blk_tri"
36,6,0.004139,-0.00210899999999997,0,0,0.00414231314738889,-0.00211830715821574,0.00071003369364812,0.000524092180526519,-0.0226094348427903,0.11884253634946,1.14764741271495,-1.92085306347649,0,0,4
41,6,0.00414300000000001,-0.00211299999999998,-0.002458,0.002051,0.00414560414431622,-0.00211424104797748,0.000610961733762521,0.00109440251199289,-0.0170934245440822,0.109303258929379,1.05875670663635,-1.89485790380258,0,0,4
46,6,0.004149,-0.00211099999999997,-0.00108,0.000142,0.00414846687966128,-0.00210744208544796,0.000538358691607909,0.00161734139517503,-0.0120218677710122,0.0998939573229103,0.969866000464013,-1.8688627443419,0,0,4
51,6,0.004153,-0.00210100000000002,-0.00108,0.000142,0.00415102814235588,-0.00209814550318924,0.000490002300055923,0.00209355871142747,-0.0073947645417949,0.0906146314712709,0.880975294382019,-1.84286758460519,0,0,4
56,6,0.00415500000000001,-0.00209500000000001,-0.00108,-0.000293,0.00415340360995979,-0.00208658328450559,0.000463670290522748,0.00252370433684442,-0.00321211482931964,0.0814652814741249,0.792084588181396,-1.81687242546654,0,0,4
61,6,0.004161,-0.00207999999999997,-0.000926,-0.002609,0.00415569784876062,-0.00207298416296168,0.000457140395874843,0.00290842815260312,0.000526081344462477,0.0724459072353597,0.703193882112553,-1.79087726562889,0,0,4
66,6,0.004164,-0.00206899999999999,-0.000926,-0.002609,0.0041580043136686,-0.00205757362283317,0.000468190348240988,0.00324838003657336,0.00381982398957544,0.0635565088047779,0.614303175983298,-1.76488210613925,0,0,4
71,6,0.00416800000000001,-0.00205899999999998,-0.000926,-0.002609,0.00416040534820809,-0.00204057389936085,0.000494597879827987,0.00354420986661152,0.00666911310388664,0.0547970861706784,0.52541246993028,-1.73888694608734,0,0,4
76,6,0.00416900000000001,-0.00203999999999999,-0.000926,-0.002609,0.00416297218465421,-0.0020222039777814,0.000534140723273537,0.0037965675237643,0.00907394868945975,0.046167639347809,0.436521763769655,-1.71289178682584,0,0,4
81,6,0.00416800000000001,-0.00201200000000001,-0.000925,-0.002609,0.00416576494385457,-0.00200267959456456,0.000584596610773306,0.00400610288597636,0.0110343307432334,0.0376681683140875,0.347631057722407,-1.68689662675951,0,0,4
86,6,0.00417100000000001,-0.00198700000000002,-0.000925,-0.002609,0.00416883263538357,-0.00198221323632149,0.000643743274833366,0.00417346583332156,0.0125502592665094,0.0292986730786462,0.258740351543815,-1.66090146760024,0,0,4
91,6,0.00417300000000001,-0.00196800000000003,0.000299,-0.004225,0.00417221315745114,-0.00196101414045718,0.000709358447583463,0.00429930624331836,0.0136217342579559,0.0210591536334315,0.169849645461759,-1.63490630780764,0,0,4
96,6,0.00417400000000001,-0.00193500000000002,3e-04,-0.005361,0.00417593329693038,-0.00193928829496961,0.000779219861507827,0.00438427399586297,0.0142487557198945,0.0129496099930078,0.080958939317116,-1.60891114838656,0,0,4
101,6,0.004175,-0.00191599999999997,3e-04,-0.004633,0.00418000872935254,-0.00191723843847735,0.000851105248927712,0.00442901896975675,0.0144313236514838,0.00497004215161755,-0.0079317668060046,-1.58291598883737,0,0,4
106,6,0.004178,-0.001892,-0.001122,-0.004926,0.0041838700502123,-0.00189245099484538,0.000905797219290845,0.00443990067094601,0.0157046081321073,-0.0100850599966755,-0.0747039189390466,-1.55766982146627,0,0,4
111,6,0.00418300000000001,-0.00186199999999997,0.000454,-0.00522,0.00418822729343745,-0.00186806895350167,0.00095729146536379,0.00439156306583886,0.0159970205775146,-0.0240393268819717,-0.14181860070281,-1.49083475122526,0,0,4
116,6,0.004191,-0.00184099999999998,-0.001122,-0.00522,0.00419312704622207,-0.00184450711839503,0.00100486501597031,0.00428407225165593,0.0151448630208288,-0.0363686410578898,-0.20944812369673,-1.3820884812357,0,0,4
121,6,0.004194,-0.00181700000000001,-0.001849,-0.00522,0.00419865695395343,-0.00182217432528849,0.00104200019725306,0.00412401634924123,0.0128154837240202,-0.0465178245886737,-0.268754154449347,-1.23958117122085,0,0,4
126,6,0.00420100000000001,-0.00179600000000002,-0.001848,-0.00522,0.00420467866706388,-0.00180131813946266,0.00106690644083995,0.00391731976086553,0.00928372098882897,-0.0543407247927119,-0.317214647995363,-1.0697537880502,0,0,4
131,6,0.004208,-0.00177499999999997,-0.001848,-0.00522,0.00421101598192631,-0.00178212287832763,0.00107730051963258,0.00367148599549985,0.00491382996683788,-0.0597998438457108,-0.351787572465649,-0.880051888667392,0,0,4
136,6,0.00421400000000001,-0.00175900000000001,-0.001848,-0.00522,0.00421749232888109,-0.00176460659522378,0.00107176317203276,0.00339905452140795,5.76226957588327e-05,-0.0632401882400217,-0.370712120035464,-0.683932979770794,0,0,4
141,6,0.00422400000000001,-0.001747,-0.001121,-0.00261,0.00422399680955501,-0.0017487657887522,0.00105164225950476,0.00311064978219551,-0.0051123448197711,-0.06496359342116,-0.375873005498359,-0.491193850336065,0,0,4
146,6,0.00422900000000001,-0.00173200000000001,-0.000924,-0.00261,0.00423048150484048,-0.00173489037371911,0.00101102077200707,0.00282030975381462,-0.0106227461442798,-0.0643359890366846,-0.358514519808125,-0.316468459896209,0,0,4
151,6,0.00423900000000001,-0.00171899999999997,-0.000923,-0.00261,0.00423666250033017,-0.00172291835188295,0.000949420573587859,0.00253715759358028,-0.0158503670348565,-0.0616047629024915,-0.317348255973915,-0.169151340249297,0,0,4
156,6,0.004247,-0.00171199999999999,-0.000923,-0.00261,0.004242496758833,-0.00171273253998022,0.00087225790503849,0.0022623580441794,-0.0208276605058704,-0.0571260768545428,-0.258645638374613,-0.0483048605021819,0,0,4
161,6,0.004251,-0.00170199999999998,-0.000923,-0.00261,0.00424773617250815,-0.0017042161869933,0.000783069933694017,0.00200478618134682,-0.0249816761350914,-0.0511981359095585,-0.185582640063823,0.0360266168271497,0,0,4
166,6,0.00425700000000001,-0.00169999999999998,-0.001077,-0.00261,0.00425221196779657,-0.00169719417681376,0.000679930725031049,0.00176397279623205,-0.0279452366083527,-0.0442466275403534,-0.0942594855469094,0.0856962249983887,0,0,4
171,6,0.00426,-0.00169000000000002,-0.001077,-0.000994,0.00425577869256163,-0.00169122463867976,0.000569315296477144,0.00155355701099025,-0.0293850542246123,-0.0373955706914998,0.00763535196579745,0.0829942670778707,0,0,4
176,6,0.00426,-0.00169000000000002,-0.001077,-0.000994,0.0042583408072136,-0.00168603748080097,0.000455573118973121,0.00138130927514535,-0.0290864809031114,-0.0311969210567986,0.115371002222706,0.0178697970673014,0,0,4
181,6,0.004262,-0.00168499999999999,0,0,0.00425993261732057,-0.00168144759770885,0.000347955091562481,0.00122964035671952,-0.027106325823922,-0.0259897935601566,0.21756090197243,-0.0867746163870158,0,0,4
186,6,0.004264,-0.00167899999999999,0,0,0.00426081339102239,-0.00167755824348505,0.000248092693604197,0.00109343452340998,-0.024095939512558,-0.0214519677359269,0.31369583340586,-0.226536543682176,0,0,4
191,6,0.004264,-0.00167899999999999,0,0,0.00426094428183636,-0.00167378585700157,0.000161774006778281,0.000960043780814123,-0.0198507768254379,-0.019220174826425,0.397648312549995,-0.386875084077537,0,0,4
196,6,0.004262,-0.00167099999999998,0,0,0.00426029816797486,-0.00167005942264753,9.65257698402524e-05,0.00082139852424703,-0.0141424968062521,-0.0195367833021772,0.460316876694045,-0.559427156204821,0,0,4
201,6,0.004262,-0.00167099999999998,0,0,0.00425933245624104,-0.00166654905923345,5.25951417663444e-05,0.000661262052297028,-0.00804034167712099,-0.0221887085280514,0.501971844109962,-0.723887706770176,0,0,4
206,6,0.004258,-0.00166699999999997,0,0,0.00425815673250875,-0.0016630847846273,3.03244056953234e-05,0.000486375521493693,-0.00165577972407725,-0.0278443975413236,0.523556052223982,-0.892494366359633,0,0,4
211,6,0.00425300000000001,-0.001664,0,0,0.00425694755293405,-0.0016598567190725,3.03743589847463e-05,0.000259102751590159,0.00471855146484522,-0.0363474534193718,0.524770776576715,-1.01361689126091,0,0,4
216,6,0.00425300000000001,-0.001664,0,0,0.00425592858825648,-0.00165675488125366,5.19245680398886e-05,-4.1321580129008e-05,0.0106800034171435,-0.0485619877656319,0.507231638487912,-1.05801823949286,0,0,4
221,6,0.00425300000000001,-0.001664,0,0,0.00425510930766054,-0.00165413420383485,9.45568154365995e-05,-0.000404865957612702,0.0163968322543151,-0.06410786152534,0.47134980192815,-1.03416336671974,0,0,4
226,6,0.00425300000000001,-0.001664,0,0,0.00425493193372879,-0.00165265274375479,0.000160344456782834,-0.000851654172815767,0.0208507379038755,-0.0817278138406777,0.414156423182801,-0.907635766603218,0,0,4
231,6,0.00425300000000001,-0.001664,0,0,0.00425535045774504,-0.0016527753800127,0.00024591463687284,-0.001379676944208,0.0243789719194015,-0.100751474624119,0.340006517713127,-0.672040889840755,0,0,4
236,6,0.00425300000000001,-0.001664,0,0,0.00425633736930022,-0.00165484588227356,0.000356195955288324,-0.00201129595271901,0.0272554714867546,-0.120844144438955,0.240237811073027,-0.283491995121195,0,0,4
241,6,0.00425300000000001,-0.001664,0,0,0.00425822024627842,-0.00165857211274757,0.000480380105649764,-0.00278099605615556,0.0287516590961255,-0.143564674484059,0.127439447867915,0.327030285168977,0,0,4
246,6,0.00425600000000001,-0.00167200000000001,0,0,0.00426103514181521,-0.0016642158226975,0.000606008734712778,-0.0037019301097623,0.0288394779971742,-0.168948842316921,0.0165542193374044,1.21044967640865,0,0,4
251,6,0.004262,-0.00168499999999999,0,0,0.00426475523281771,-0.00167235723282651,0.00072878197059148,-0.00478530721260347,0.0275983159978405,-0.196074051490043,-0.0881648246423357,2.42618461082438,0,0,4
256,6,0.00426900000000001,-0.001697,-0.00103,0.002051,0.00426940175876811,-0.00168352029158822,0.000840039038195248,-0.00604675158135324,0.0249475908581272,-0.223998270221895,-0.177179605932779,4.05332697064685,0,0,4
261,6,0.004274,-0.00171399999999999,-0.001184,0.002752,0.00427496519226151,-0.00169821483519184,0.000930087581449588,-0.00747668538779905,0.0207616225163418,-0.251503443906185,-0.237722711702095,6.1514787967529,0,0,4
266,6,0.00428300000000001,-0.00173499999999999,-0.001184,0.004368,0.00428125654136807,-0.00172141986060888,0.000998260251007089,-0.00886692087002012,0.0154375992176746,-0.263868564247545,-0.268900733116135,8.50804832706293,0,0,4
271,6,0.00429,-0.00176199999999999,-0.001184,0.004368,0.00428813896174337,-0.00174846699244788,0.00103382400544501,-0.01036029818399,0.00914506954082903,-0.272507162940063,-0.255162956090631,11.410567248262,0,0,4
276,6,0.00429300000000001,-0.00179800000000002,-0.001184,0.004803,0.00429544770566627,-0.00178070689443047,0.00104059506014993,-0.0118897012118745,0.00213892055933138,-0.271868716951108,-0.199636822765033,14.8822437716634,0,0,4
281,6,0.00429800000000001,-0.00183,-0.001184,0.006276,0.00430321332495066,-0.00181225185176396,0.00100563594958303,-0.0136556576736757,-0.00588388602908563,-0.27610517258191,-0.0800179848066751,19.3510587097216,0,0,4
286,6,0.00430800000000001,-0.00187900000000002,-0.000986,0.006685,0.00431087262078198,-0.00185270236304058,0.000937086765435765,-0.0152357165378133,-0.0135941481936309,-0.255366549422979,0.0986669604053367,24.4151130993977,0,0,4
291,6,0.004318,-0.00192700000000001,-0.00164,0.008299,0.00431785472789841,-0.0019114593952844,0.000851596601128468,-0.0160289413483165,-0.0195067041820037,-0.17559953962758,0.318904604671839,29.3793764895862,0,0,4
296,6,0.00432,-0.001969,-0.00164,0.009027,0.00432465094381851,-0.0019688195672215,0.00073006930455897,-0.0165549451183847,-0.0250310848923606,-0.0814937319250032,0.614326600648306,35.097801431552,0,0,4
301,6,0.004328,-0.002023,-0.00164,0.009026,0.00433107550684031,-0.00202355503564812,0.000573813263485294,-0.0167462566939215,-0.0297876821131194,0.030401800889782,0.996451973883928,41.7283148366564,0,0,4
306,6,0.004334,-0.00206899999999999,-0.001638,0.009294,0.00433673959917119,-0.00208285335579295,0.000406294383129026,-0.0160166213277324,-0.0326163199560556,0.192433834364051,1.44635105395756,48.6716703558779,0,0,4
311,6,0.00433900000000001,-0.002114,-0.001638,0.009294,0.00434125142884338,-0.00214682154584409,0.000246592336187741,-0.0139592347069973,-0.0321739341734768,0.420564356226322,1.95327064126946,55.5688110375084,0,0,4
316,6,0.004347,-0.00213999999999998,-0.001638,0.009026,0.00434558285899349,-0.00219742926240565,8.11888854898824e-05,-0.0108094579273574,-0.0306941704801765,0.683688425574078,2.55329675763841,62.9379075344439,0,0,4
321,6,0.00434900000000001,-0.00216299999999997,-0.001183,0.007118,0.0043488879125681,-0.00223722458290638,-5.63485404644624e-05,-0.00599561218455075,-0.025318859480351,1.008433060687,3.2220849533753,70.2224141748974,0,0,4
326,6,0.004358,-0.00217000000000001,-0.001183,0.004366,0.00435126939608359,-0.00225860933796869,-0.000145151095750712,0.000780745139981793,-0.0154650195260418,1.39787881352061,3.95184242529166,77.2076754423745,0,0,4
331,6,0.004362,-0.00216,-0.001028,0.003638,0.00435292492957291,-0.00225263967640227,-0.00016251028012669,0.0098386799329995,-0.00060768623473724,1.85452468909846,4.73510866629925,83.6302041034557,0,0,4
336,6,0.00436,-0.00211800000000001,-0.001028,-0.000293,0.00435328199970361,-0.00220821911042362,-3.68511807648725e-05,0.021474422964618,0.0224205217230448,2.37783032453033,5.4936582346202,89.2320327931893,0,0,4
341,6,0.00436,-0.00201000000000001,-0.000148,-0.004224,0.00435288213125756,-0.00211256547727089,0.000276009462895526,0.0359697492508475,0.0541755559344429,2.96529209318903,6.18302546414532,93.741231356686,0,0,4
346,6,0.00436600000000001,-0.00183899999999998,-0.000563,-0.016996,0.00435225958838411,-0.00195119773946753,0.000819292496703076,0.0535973157938184,0.0956146051415401,3.61210185994887,6.75552023652817,96.8566677921434,0,0,4
351,6,0.00436300000000001,-0.00158599999999998,-0.00039,-0.028198,0.00435255609494485,-0.00170732656402117,0.00163041346886573,0.0745710311761723,0.146326829185741,4.30904503841682,7.16593463212916,98.3107344839646,0,0,4
356,6,0.004375,-0.00122499999999998,-0.00081,-0.039672,0.00435498971368279,-0.00136253042391672,0.0027431087227955,0.0990387465568608,0.205962732287604,5.0436499414302,7.36745814001517,97.8748702363031,0,0,4
361,6,0.004383,-0.000738000000000016,-0.001497,-0.061051,0.00436117355516548,-0.000897322337073299,0.00418342882292175,0.127086321146951,0.273263209806826,5.80103113022179,7.31605877303209,95.3493105628708,0,0,4
366,6,0.004397,-0.000248999999999999,-0.001497,-0.078489,0.00437301115936587,-0.000290967343306026,0.00596610629217659,0.158701840986716,0.346250381038661,6.56256064533737,6.97566264323097,90.6109220849805,0,0,4
371,6,0.00441800000000001,0.000481999999999982,-0.003134,-0.106306,0.00439254504505608,0.000473376085215722,0.00809713397222361,0.194009733322839,0.422559031088547,7.32047610382016,6.31304633914768,83.2580658391309,0,0,4
376,6,0.00444900000000001,0.00138199999999999,-0.00382,-0.130336,0.0044223860325037,0.00142924536982592,0.0105436544980341,0.232249629134929,0.497940783046686,8.01556471880446,5.34293611836332,74.1127438498896,0,0,4
381,6,0.004494,0.00270799999999999,-0.005838,-0.169286,0.00446493914700267,0.0025865503008828,0.0132834947121747,0.27352324391201,0.568445361245866,8.65231014245338,4.05773600959516,62.7337807234633,0,0,4
386,6,0.00454,0.00403100000000001,-0.00705,-0.200566,0.00452201669684676,0.00395980483567213,0.0162804059715633,0.317672007312202,0.631292428821553,9.22048302025118,2.46323061876456,48.9429389295923,0,0,4
391,6,0.004594,0.00527300000000003,-0.008199,-0.236886,0.00459555998000005,0.00557742985513591,0.0194794325582822,0.363679847239733,0.682789239378287,9.66345890285043,0.583459258027651,33.7577173944781,0,0,4
396,6,0.00468,0.00737700000000002,-0.010512,-0.277956,0.00468729041461758,0.0074437795804776,0.0228164248318566,0.411366714718193,0.719188085100372,9.98690822818282,-1.55038744414892,16.9815882818411,0,0,4
401,6,0.00477000000000001,0.00941999999999998,-0.014059,-0.323307,0.00479867381368171,0.00956867346248821,0.0262102659559088,0.46011969083728,0.736665195181063,10.1755854587705,-3.88665530647664,-1.03015657886382,0,0,4
406,6,0.004884,0.011762,-0.016105,-0.379632,0.00493065883549889,0.0119590615661378,0.0295548446691312,0.509300966977828,0.731837883603258,10.2153635996633,-6.34135580423078,-19.9126695470971,0,0,4
411,6,0.00499000000000001,0.013839,-0.020084,-0.426337,0.0050835531199248,0.0146169145770394,0.0327403762361519,0.558199873229698,0.702041559640293,10.0985839720003,-8.82418264985808,-39.2177001012849,0,0,4
416,6,0.00519,0.017313,-0.024041,-0.486724,0.00525688345305457,0.017539915726814,0.0356552050865066,0.606084535163964,0.645711784703728,9.82176952859601,-11.2393645993731,-58.4739920490699,0,0,4
421,7,0.00537799999999999,0.020514,-0.029152,-0.532385,0.00544925997804123,0.0207210941449112,0.0381898637846552,0.652224239843945,0.562767017730291,9.38649157947865,-13.4896594931852,-77.2091537463285,0,0,4
426,7,0.005606,0.023966,-0.034616,-0.6167,0.00565843305745863,0.0241487985321112,0.0402454282167123,0.695944248051202,0.454526919907581,8.79983390210722,-15.4862540437498,-95.0138746311767,0,0,4
431,7,0.00583600000000001,0.027671,-0.04035,-0.665639,0.0058816646132777,0.0277991245773569,0.0417165537403903,0.736956494699161,0.322770437788991,8.09601755047754,-17.1241232996813,-111.998568002973,0,0,4
436,7,0.00608,0.031597,-0.044267,-0.701263,0.00611524070472983,0.0316594249491413,0.0425391601408323,0.77458173667824,0.171077787886491,7.27479126246221,-18.3421604924618,-127.781760554267,0,0,4
441,7,0.00633300000000001,0.035705,-0.047626,-0.75235,0.00635402681460941,0.035722203566802,0.0427006595280793,0.807571416467478,0.00674340872878178,6.30944561796193,-19.1454937270875,-141.049232990143,0,0,4
446,7,0.00658800000000001,0.039972,-0.04965,-0.802543,0.00659274835855302,0.0399658215944994,0.042202837571865,0.835068518464377,-0.162734124897179,5.20427319297916,-19.5557112436167,-150.912360837704,0,0,4
451,7,0.00684000000000001,0.044368,-0.050362,-0.83516,0.00682833297041468,0.0443346312681141,0.0409483333181851,0.857719038440411,-0.33646375736833,4.05674425440508,-19.4442727364957,-158.553531848344,0,0,4
456,7,0.00708,0.048871,-0.050368,-0.857593,0.00705429926080254,0.0488167149181159,0.03903406023559,0.874360389536629,-0.503909436580662,2.83789577917849,-18.9455934388343,-162.552174771654,0,0,4
461,7,0.00730600000000001,0.053422,-0.049345,-0.884789,0.00726746023245591,0.0533583815929293,0.0363906834971651,0.88561500758321,-0.663746119091011,1.6339684407345,-17.9535829755033,-163.913616862812,0,0,4
466,7,0.00750900000000002,0.058014,-0.046126,-0.904067,0.00746408403942398,0.0579280844912455,0.0330322422009403,0.891821490164942,-0.81309519472092,0.471044710860412,-16.4627592002949,-163.219432805029,0,0,4
471,7,0.007692,0.062613,-0.043758,-0.914647,0.00763923079668583,0.0625010742240533,0.0290173910344621,0.89292381716526,-0.945538670948159,-0.641023312513833,-14.5124151783952,-160.469816011427,0,0,4
476,7,0.00784200000000002,0.067203,-0.039169,-0.916654,0.00778804483742398,0.0670585728921566,0.024476398841821,0.888645784165228,-1.05378446323851,-1.71240853944267,-12.2394909752458,-155.236906495505,0,0,4
481,7,0.00797300000000001,0.071708,-0.032407,-0.916288,0.00790755240565633,0.0715637790820118,0.0194783564904783,0.879057551121879,-1.13490234255415,-2.70235075986906,-9.6892906244274,-147.497994646815,0,0,4
486,7,0.00805800000000001,0.076151,-0.028155,-0.911686,0.00799555575806655,0.0759855423825831,0.0141170840846229,0.864494344189777,-1.18730660797721,-3.58480949803534,-6.93438632253654,-137.576033619696,0,0,4
491,7,0.008102,0.080488,-0.020696,-0.897439,0.00805127646514291,0.0803131780216244,0.00852436204443637,0.845944736159417,-1.21225209735019,-4.38454581562495,-4.09120861650829,-126.598307738201,0,0,4
496,7,0.00811000000000001,0.084707,-0.011087,-0.879822,0.00807438861417625,0.0845297785721546,0.00280671293177648,0.823922007642341,-1.21100923924003,-5.10074738051206,-1.23333015456532,-114.928649047868,0,0,4
501,7,0.008081,0.088781,-0.004528,-0.852491,0.00806442190256689,0.0885989097279707,-0.00293769437967533,0.798204561643602,-1.1834323083579,-5.67805153874662,1.57751635446457,-101.974613363318,0,0,4
506,7,0.008022,0.092699,0.002436,-0.829012,0.00802187365487641,0.0925208673151226,-0.00852848238641776,0.76952170536193,-1.130667800319,-6.15858277672853,4.1640210241652,-88.4001920093914,0,0,4
511,7,0.007933,0.096464,0.008757,-0.799056,0.00795053011326611,0.0962758599039964,-0.0139371606487734,0.738718098688744,-1.06194705521171,-6.52147343679372,6.56212462442627,-74.9921707354861,0,0,4
516,7,0.007823,0.100051,0.014245,-0.766487,0.00785270219175323,0.099866638598423,-0.0190473004508367,0.706495471820558,-0.981439868995997,-6.80059706627862,8.68993269755001,-62.3214603563571,0,0,4
521,8,0.00769500000000001,0.103455,0.018375,-0.743689,0.00773021770820778,0.103275947716463,-0.0238139030988995,0.672834107769287,-0.891125510689735,-6.97177445096472,10.5567325880012,-50.0005261010054,0,0,4
526,8,0.007549,0.106683,0.023595,-0.710977,0.00758556108086532,0.106507839409991,-0.0281382873825447,0.638240502741438,-0.793921440980594,-7.06454470314217,12.0936385574456,-38.3589909331433,0,0,4
531,8,0.007415,0.109157,0.026573,-0.6598,0.00742084367993755,0.109561140164267,-0.0320236763080869,0.603117336002489,-0.691027677139104,-7.08968538710676,13.3616753296632,-27.5811815528807,0,0,4
